text,Sentiment
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
RT @haaretzcom: The 'so-called judge' who stymied Trump's ban: Tough conservative who fostered 6 at-risk kids https://t.co/CALh8pf85e,0
RT @politico: The Democrats face up to their Trump problem https://t.co/7uBvc0WlN5 https://t.co/5dR52DAhXe,0
"RT @back2stonewall Actor Matthew McConaughey: We Have No Choice But To Embrace Donald Trump, Hes Our President https://t.co/omKGeSV3xw https://t.co/oC2V8JdiBw",1
"Dolly Parton on Donald Trump, New Tour and 'Simple' Music #DollyParton https://t.co/KOg1iP5ljb #dollyparton",1
RT @CBS12: Anti-Trump protests in Palm Beach ended peacefully @PalmBeachPolice @PBCountySheriff @WestPalmPD had zero arrests https://t.co/bgB9DvPgjZ,0
"RT @GeorgeTakei: Fox's O'Reilly said to Trump, ""Putin's a killer."" Trump shrugged saying, ""You think our country is so innocent?"" Don't drink the tea, folks.",0
"RT @AltStateDpt: Obama family travel cost taxpayers approx. $10M/yr. In 2wks, Trump is at $3M plus Eric Trump's Uruguay trip costing https://t.co/RaBvA5XiZR",0
RT @alb353: Petition: Donald Trump should make a State Visit to the United Kingdom. https://t.co/sFYR9IwDU9 WE R GETTING THERE - MODERATES PLEASE SIGN,1
"""MSNBC &amp; Fox capitalizing on Trumps TV watching habits dramatically increasing issue advocacy advertising rates"" https://t.co/SQBXSngh05",1
"Two-thirds of #Britons believe #Trump threats international stability

https://t.co/o6xlhGZtn3 https://t.co/oE3S05y8Ns",0
"RT @luisbotello41: my dad's friend owns a restaurant and he got this today in one of the receipts.

This is Trump's America, disgustin https://t.co/Mi2wRgVuMh",1
"RT @DavidAFrench: You won't see many conservatives defend Trump's Russia comment. They'll be silent, but they'll know they'd race to Fox to condemn a Dem.",0
Trump has no heart.  Thanks once again to Canada for stepping up to fill the void. https://t.co/yALdI3i2ot,0
"RT @cowards_are_us: @realDonaldTrump IS TAKING USA DOWN THE ROAD 2 HELL-NO RESPECT 4 WOMEN, POOR OR MINORITIES! #WomensMarch https://t.co/NXSFDRKjUk",0
RT @AJENews: BREAKING: US appeals court rejects justice department's request to reinstate President Trump's immigration ban https://t.co/eJpUCPz34N,0
"RT @thehill: WATCH: Trump and Bannon as Grim Reaper go to war with foreign leaders on SNL

https://t.co/M6W9SsF3Ew https://t.co/HmKouPe45k",0
Courts And Trump Administration Clash Over Immigration Order https://t.co/i90tSUtplP,0
RT @AllenWest: WHOA: Look what we found about the judge who BLOCKED Trump's travel ban https://t.co/QqJO8FyIAF https://t.co/j79LAuuKaQ,0
"RT @pierre: In principle, good to sit down with opponents, but only if it's in good faith. Trump camp uses you for legitimacy. https://t.co/ZJjnpSall0",1
"RT @Fusion: ""Welcoming refugees is a duty of solidarity.""



World leaders are speaking out against Trump's immigration order: https://t.co/vgYQSb1fhq",1
"RT @greenhousenyt: Great SNL opening last night, showing that Steve Bannon, not Trump, is calling the shots &amp; is the real president. https://t.co/5yKN3z6KsW",1
RT @MaggieJordanACN: Trump suffers another loss. A Federal Appeals Court Rejects Request to Immediately Restore His #MuslimBan https://t.co/aYplVzSElP,0
RT @sjredmond: Mike Huckabee and Donald Trump.Some people wear Christianity for the same reason they wear cubic zirconia.It's all about appearance.,1
"RT @AriMelber: In ruling against Trump ban, Judge Robart said 7 countries' link to immigrant terror must be ""grounded in fact rather than fiction.""",0
"RT @JeffreyGuterman: #Trump has a dire need for success/approval &amp; morbid fear of failure/rejection. Hence, he lacks humility &amp; can't laugh at himself on #SNL.",0
RT @StephensWSJ: Trump puts US on moral par with Putin's Russia. Never in history has a President slandered his country like this.  https://t.co/LrP8ycG1Y9,1
Trump Denied! https://t.co/7D87Wv4ovX,0
Elon Musk Says He Is Doing Good On Trump's Advisory Council https://t.co/EuLwKyVrE0 via @YahooNews,1
@GStephanopoulos @VP @ThisWeekABC he will avoid that as his boss would be angry! It's Russia Trump and Bannon only friend!,0
RT @RefugeeWatcher: Trump should invite Orban to the White House soon and make the Islamists and the Left go crazy (crazier then they a https://t.co/yrkRnqgGIT,0
"Trump defends Putin: ""You think our country's so innocent?""

https://t.co/nPqgsr4IJF

 Trump stick up for Russia &amp; knocks his own country dumb",0
@MAGAUSA1 Do you think posting this changes anything in regards to what a joke Trump is? Sad you can't defend DT &amp; must attack comedy actor.,0
RT @piersmorgan: Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/aAvJ6yJXID,0
"@politico ""Democrats say it's Trump fault...""  Of course.   Dems lose-  Pres. House Senate Supreme Ct. -Uh maybe time to look in mirrior???",1
RT @ezlusztig: The majority saying Trump's visit should be cancelled (53%) is now larger than #Brexit (51.9%) Referendum! Democracy!https://t.co/amwy4ebiIR,1
"RT @nytimes: ""So-called"" judge who blocked Trumps immigration order is described by colleagues as a ""mainstream"" Republican https://t.co/7n9z0DUBXE",0
"Alec Baldwin's Trump is back on 'SNL': 'Prepare to go to war'

https://t.co/tHS10xz46Y",0
As long as the courts stand up to Trump all is not lost. Shame that that is all that seems to be standing between America and autocracy.,0
RT @BillMoyersHQ: .@addiestan looks at how Christians are winning w/ #Trump in the White House https://t.co/T6EDtrDmQo,1
RT @piersmorgan: Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/aAvJ6yJXID,0
RT @StephensWSJ: Trump puts US on moral par with Putin's Russia. Never in history has a President slandered his country like this.  https://t.co/LrP8ycG1Y9,1
RT @Reuters: BREAKING: Judge's block of Trump's travel ban harms the public by 'thwarting enforcement of executive order': Justice Dept. appeal filing,0
"RT @MarcusC22973194: Trump supporters are often very, very naive people.



Trump was educated at a school whose alumni include mobster John Gotti Jr.",0
"RT @RVAwonk: #BREAKING: Appeals court denies Trump admin's request to reinstate #MuslimBan. ie, Trump lost another court battle. https://t.co/VLcxFKEJ2V",0
Trump vs. global supply chains | One Tiny Widget's Dizzying Journey Shows Just How Critical Nafta Has Become https://t.co/GSqObKDeF1,0
"RT @finy06: ""Whether we are black or brown or white, we all bleed the same red blood of patriots"" says Donald Trump??????????

G https://t.co/qzRkHT9CSH",0
DHS suspends 'any and all actions' on Trump travel ban https://t.co/TIhgeCx2e6 BWCentral  #latinos @realDonaldTrump #2A #tcot https://t.co/hwHPEay5iJ,0
"RT @kylegriffin1: A federal appeals court has rejected a DOJ request to immediately restore Trump's travel ban.

https://t.co/DHhvqlLqcp",0
Trump is an #Outsider? He is a Billionaire who has given #Money 2 both #Political Parties. Hardly a Outsider/ #Greensboro #Jacksonville #USA https://t.co/gCflmAeNzr,0
RT @FoxNews: Pentagon strikes new F-35 deal with Lockheed after Trump involvement https://t.co/nfX8fBv0TX https://t.co/7xD5SFh3nc,1
"RT @RyanLizza: In 1 tweet Trump contradicts his spokesman, shows lack of basic knowledge about our constitutional structure, and m https://t.co/EcKHPefAYY",1
"RT @mashable: Alec Baldwin's Trump is back on 'SNL': 'Prepare to go to war'

https://t.co/tHS10xz46Y",0
RT @thehill: Appeals court rejects Trump request to restore immigration ban https://t.co/MZcqrosQTU https://t.co/062UgE8ISJ,0
.@BilldeBlasio: @FoxNews paved way for Trump https://t.co/AldfSMAPmc https://t.co/DR1Qo8qh9l,0
LIVE: Protest against Trumps Muslim Ban in DC https://t.co/a7xkQRxHe2,0
"RT @greennomad61: Why Nobody Cares that #Trump Is Lying

#NotMyPresident

https://t.co/6NLFY18Gpy

#NYTimes ?",1
RT @AlanZibel: Is Donald Trump right that banks cant lend? No. Business loans are at their highest share of GDP in 50 years)  https://t.co/1cLrpxwwBC,1
RT @ddale8: This is a full transcript of President Trump's speech to his Black History Month event. https://t.co/uJ9iXvUOGr,0
"RT @MollyMEP: It's compulsive believers rather than compulsive liars who are the problem: a long read but worth it #ResistTrump

https://t.co/xMLQcMfUMG",0
"RT @SteveKoehler22: A vandal spray-painted  ""TRUMP  RULES""

right on the White House



How awkward when security cameras

revealed it was Trump himself who did it",1
RT @piersmorgan: Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/aAvJ6yJXID,0
Trump shows his lack of class &amp; disrespect 4 women. It's no wonder he has gone through so many wives.... https://t.co/CE7ESoYBMI,0
"RT @HeerJeet: While it's true Paul Ryan's complicity in Trumpism is shameful, don't forget the idealism behind it: a desire to in https://t.co/or5vunLbeH",1
"RT @DavidCornDC: Your @PressSec said it's not a ""ban"" &amp; castigated reporters for using that word. So will he now say Trump is wrong https://t.co/SDPBvDJu5e",0
"RT @kboreilly: FiveThirtyEight: ""Trumps Immigration Order Could Make It Harder To Find A Psychiatrist Or Pediatrician."" https://t.co/6M4gnXObag",0
"@SecondLady You, your husband, Trump, and all the others are just simply horrible.",0
"RT @HuffingtonPost: Veterans vs. Trump: Pipeline will never be completed, warriors vow https://t.co/xhKOUxRmwt https://t.co/y2YZt6dRDK",1
Trump just halted a major rule about retirement advice https://t.co/YxahXr3L8f via @CNNMoney,1
"RT @kylegriffin1: Sen. Bob Casey fact checks Trump's immigration tweets, knocks his ""exec orders written on the back of a napkin"". https://t.co/UKXxIHtakJ",0
"RT @hrkbenowen: Obama banned Iraqi's from coming to the US in 2011 for 6 months and judges stayed quiet. But with Trump, it's a who https://t.co/SpIkspWJhF",0
RT @Reuters: Kuwait denies it imposed travel ban praised by Trump https://t.co/mvuwFBjfx0 https://t.co/p2MgW0eRdH,0
"Exactly.



""Rooting for Tom Brady used to be easy. Until Donald Trump came along."" https://t.co/OnmQtOtYP3 https://t.co/nLGL7bPBwy",1
"RT @ScottErnst0331: Let's get #TurnOffLadyGaga trending!

#Trump #MAGA #GOP #WINNING

#Superbowl https://t.co/kFzcqXNcAo",1
"RT @TheMarkRomano: See how the courts work...



When Obama issues a travel ban, it is perfectly fine.



When Trump does the exact same thing, it is illegal.",0
"RT @jaketapper: Trump defends Putin: ""You think our country's so innocent?"" https://t.co/nW65mtBp0C",1
RT @JustSchmeltzer: So @ABFalecbaldwin as Trump wearing a Russian Flag pin is an excellent touch. https://t.co/4HCYZInlrP,1
@DepTex2 @Patsy1207 @CHeathWFTV @RoxyMaggs trump is spreading shit like a goat's ass and people eat it like candy,0
"RT @queennn94: Kristen Stewart taking down Donald Trump and the homophobes at one go.



She has saved 2017. Play this at my funeral. https://t.co/ywlzO18FaT",0
RT @CauseWereGuys: this guys trump impersonation is spot on ?  https://t.co/nIecTaMF4h,0
RT @LouDobbs: Most Left-Wing Appeals Court in Nation Denies Trump Request to Reinstate Travel Ban https://t.co/hHnr6ZsWoF #MAGA #TrumpTrain #AmericaFirst,0
"RT @AynRandPaulRyan: An Unprecedented New Lawsuit Could Force Trump to Release His Tax Returns

#theResistance #SundayMorning

https://t.co/s4MlAkyuau",0
RT @BashirSaade: Donald Trump might be more popular than you think https://t.co/0ALBxHJvxh,1
RT @tonyposnanski: I edited Trump's tweet to say what he really meant today. https://t.co/A5VCZzPJLJ,0
RT @PamelaGeller: Notorious BLM activist judge halts Trump travel ban nationwide https://t.co/gncjkydzvs https://t.co/bs97LWXBf5,0
"RT @NkirukaNistoran: BIAFRANS CHOSE TO CELEBRATE WITH DONALD TRUMP, NIGERIA GOVERNMENT CHOSE TO SPILL THEIR BLOOD ONCE AGAIN https://t.co/i9lWp6hZSV",0
"RT @JoyAnnReid: The Republicans won't rein In Trump, but the judiciary just might. https://t.co/C1VQDnYZAH",0
LISTEN: Protest against President Trump's so-called 'Muslim ban' to be held in Belfast https://t.co/mT1mzz50U0 via @U105radio,0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
Think Trump should have handled the #MuslimBan better? He would have. Most will reject the truth. https://t.co/ww6uyyxHQb #MAGA,0
"RT @McCormackJohn: Reagan: America is a shining city on a hill. The Soviet Union is an Evil Empire.



Trump: Meh. No better than Putin.",1
RT @PalmerReport: RETWEET THIS if you think more people should stand up to Trump's pet nazi Steve Bannon: https://t.co/TAOp9kssSo,0
RT @djrothkopf: Worth observing that Trump has never been as loyal to either his business associates or his wives as he is to Putin https://t.co/d86xPf0fMZ,1
"Hold this ""L"", Old Orange One!!!



<U+26A1><U+FE0F> President Trump's bid to reinstate travel ban rejected by court



https://t.co/DOQ9mvKD2R",0
RT @DTrumpExposed: What will Donald Trump do this #SundayMorning in order take the attention off of #SuperBowlSunday and put it on him https://t.co/59sY7Y38uF,1
RT @SwiftOnSecurity: Republicans suddenly embrace liberal moral relativism and American hegemonic guilt after Trump says our country is https://t.co/RbPxjDpkGo,0
"RT @kylegriffin1: A federal appeals court has rejected a DOJ request to immediately restore Trump's travel ban.

https://t.co/DHhvqlLqcp",0
Trump seems proud to have said that. ? https://t.co/q1hxGWPaup,1
"RT @PaulaChertok: Trumps chaotic signing of grandiose orders has the air of a deluded despots last days, not his first@fotoole https://t.co/LUbvf58xca",0
"RT @queennn94: Kristen Stewart taking down Donald Trump and the homophobes at one go.



She has saved 2017. Play this at my funeral. https://t.co/ywlzO18FaT",0
"RT @JohnJHarwood: valuable column from @RadioFreeTom: Chill, America. Not every Trump outrage is outrageous. https://t.co/Icv3ZsxkgN",0
"RT @funder: #Breaking Docs:#Trump started a new company in Florida with Eric on 1/3/17



#impeachtrump #trumpleaks #scotus https://t.co/ZTJi0rcMk9",1
"RT @MSamenfink: ""I pride myself as being a skeptic but I'll buy into any old bullshit the media peddles so long as it paints Trump https://t.co/lEKiXNuYYq",0
RT @Evan_McMullin: President Trump's suggestion that constitutional checks on executive power are new or arbitrary contributes to thei https://t.co/dyTEHsu27Y,1
@Bamabroker in fact XLE should bottom first.. because of inflation picking up with trump weak dollar policy.,0
"Alec Baldwin's Trump is back on 'SNL': 'Prepare to go to war'

https://t.co/g3PP7uHylx",0
"@CityJournal Trump never promised to exclude U.S. residents on non immigrant visas.  H1B, student, family, etc -- all are our neighbors.",0
RT @LouDobbs: Most Left-Wing Appeals Court in Nation Denies Trump Request to Reinstate Travel Ban https://t.co/hHnr6ZsWoF #MAGA #TrumpTrain #AmericaFirst,0
